date,company,buy,sell
2025-04-11,PNJ,102200000.0,105200000.0
2025-04-11,SJC,102200000.0,105200000.0
2025-04-11,BTMC,102200000.0,105200000.0
2025-04-11,DOJI,102200000.0,105200000.0
2025-04-11,PHUQUY,102000000.0,105200000.0
2025-04-12,PNJ,103000000.0,106500000.0
2025-04-12,SJC,103000000.0,106500000.0
2025-04-12,BTMC,103000000.0,106500000.0
2025-04-12,DOJI,103000000.0,106500000.0
2025-04-12,PHUQUY,102500000.0,106500000.0
2025-04-13,SJC,103000000.0,106500000.0
2025-04-13,PHUQUY,102500000.0,106500000.0
2025-04-13,DOJI,103000000.0,106500000.0
2025-04-13,BTMC,103000000.0,106500000.0
2025-04-14,PNJ,105000000.0,107500000.0
2025-04-14,SJC,105000000.0,107500000.0
2025-04-14,DOJI,105000000.0,107500000.0
2025-04-14,PHUQUY,104000000.0,107500000.0
2025-04-14,BTMC,105000000.0,107500000.0
2025-04-15,PNJ,105500000.0,108000000.0
2025-04-15,SJC,105500000.0,108000000.0
2025-04-15,DOJI,105500000.0,108000000.0
2025-04-15,PHUQUY,104800000.0,108000000.0
2025-04-15,BTMC,105500000.0,108000000.0
2025-04-16,PNJ,113000000.0,115500000.0
2025-04-16,SJC,113000000.0,115500000.0
2025-04-16,DOJI,113000000.0,115500000.0
2025-04-16,PHUQUY,111000000.0,114000000.0
2025-04-16,BTMC,112500000.0,115500000.0
2025-04-17,PNJ,115500000.0,118000000.0
2025-04-17,SJC,115500000.0,118000000.0
2025-04-17,BTMC,115500000.0,118000000.0
2025-04-17,DOJI,115500000.0,118000000.0
2025-04-17,PHUQUY,114500000.0,117000000.0
2025-04-18,PHUQUY,116000000.0,119000000.0
2025-04-18,SJC,117000000.0,120000000.0
2025-04-18,DOJI,117000000.0,120000000.0
2025-04-18,BTMC,117000000.0,120000000.0
2025-04-19,PNJ,112000000.0,114000000.0
2025-04-19,SJC,112000000.0,114000000.0
2025-04-19,BTMC,112000000.0,114000000.0
2025-04-19,DOJI,112000000.0,114000000.0
2025-04-19,PHUQUY,110500000.0,114000000.0
2025-04-20,SJC,112000000.0,114000000.0
2025-04-20,PHUQUY,111500000.0,114000000.0
2025-04-20,DOJI,112000000.0,114000000.0
2025-04-20,BTMC,112000000.0,114000000.0
2025-04-21,SJC,116000000.0,118000000.0
2025-04-21,PNJ,116000000.0,118000000.0
2025-04-21,BTMC,116000000.0,118000000.0
2025-04-21,DOJI,116000000.0,118000000.0
2025-04-21,PHUQUY,115500000.0,118000000.0
2025-04-22,SJC,122000000.0,124000000.0
2025-04-22,PHUQUY,120000000.0,123000000.0
2025-04-22,DOJI,122000000.0,124000000.0
2025-04-22,BTMC,120500000.0,122500000.0
2025-04-23,PNJ,116500000.0,119500000.0
2025-04-23,SJC,116500000.0,119500000.0
2025-04-23,BTMC,116500000.0,119500000.0
2025-04-23,DOJI,116500000.0,119500000.0
2025-04-23,PHUQUY,116500000.0,119500000.0
2025-04-24,PNJ,118500000.0,121500000.0
2025-04-24,SJC,118500000.0,121000000.0
2025-04-24,BTMC,118500000.0,121000000.0
2025-04-24,DOJI,118500000.0,121000000.0
2025-04-24,PHUQUY,118000000.0,121000000.0
2025-04-25,SJC,118500000.0,120500000.0
2025-04-25,PHUQUY,117500000.0,120000000.0
2025-04-25,DOJI,118500000.0,120500000.0
2025-04-25,BTMC,118500000.0,120500000.0
2025-04-26,PNJ,119000000.0,121000000.0
2025-04-26,SJC,119000000.0,121000000.0
2025-04-26,PHUQUY,118500000.0,121000000.0
2025-04-26,BTMC,119000000.0,121000000.0
2025-04-26,DOJI,119000000.0,121000000.0
2025-04-27,PHUQUY,118500000.0,121000000.0
2025-04-27,SJC,119000000.0,121000000.0
2025-04-27,DOJI,119000000.0,121000000.0
2025-04-27,BTMC,119000000.0,121000000.0
2025-04-28,SJC,117500000.0,119500000.0
2025-04-28,PHUQUY,117000000.0,119500000.0
2025-04-28,DOJI,117500000.0,119500000.0
2025-04-28,BTMC,117500000.0,119500000.0
2025-04-29,SJC,119300000.0,121300000.0
2025-04-29,PNJ,119300000.0,121300000.0
2025-04-29,BTMC,119300000.0,121300000.0
2025-04-29,DOJI,119300000.0,121300000.0
2025-04-29,PHUQUY,118300000.0,121300000.0
2025-04-30,SJC,119300000.0,121300000.0
2025-04-30,PHUQUY,118300000.0,121300000.0
2025-04-30,DOJI,119300000.0,121300000.0
2025-04-30,BTMC,119300000.0,121300000.0
2025-05-01,SJC,119300000.0,121300000.0
2025-05-01,PNJ,119300000.0,121300000.0
2025-05-01,BTMC,118000000.0,121000000.0
2025-05-01,DOJI,119300000.0,121300000.0
2025-05-01,PHUQUY,118300000.0,121300000.0
2025-05-02,PNJ,118500000.0,121300000.0
2025-05-02,SJC,119300000.0,121300000.0
2025-05-02,DOJI,119300000.0,121300000.0
2025-05-02,PHUQUY,118300000.0,121300000.0
2025-05-02,BTMC,118100000.0,121000000.0
2025-05-03,PNJ,118500000.0,121300000.0
2025-05-03,SJC,119300000.0,121300000.0
2025-05-03,PHUQUY,118300000.0,121300000.0
2025-05-03,BTMC,118300000.0,121000000.0
2025-05-03,DOJI,119300000.0,121300000.0
2025-05-04,SJC,119300000.0,121300000.0
2025-05-04,PHUQUY,117500000.0,120500000.0
2025-05-04,DOJI,119300000.0,121300000.0
2025-05-04,BTMC,118300000.0,121000000.0
2025-05-05,SJC,117800000.0,119800000.0
2025-05-05,PNJ,117800000.0,119800000.0
2025-05-05,BTMC,117800000.0,119800000.0
2025-05-05,DOJI,117800000.0,119800000.0
2025-05-05,PHUQUY,116800000.0,119800000.0
2025-05-06,PNJ,120200000.0,122200000.0
2025-05-06,SJC,120200000.0,122200000.0
2025-05-06,BTMC,120200000.0,122200000.0
2025-05-06,DOJI,120200000.0,122200000.0
2025-05-06,PHUQUY,119800000.0,122800000.0
2025-05-07,PNJ,120200000.0,122200000.0
2025-05-07,SJC,120200000.0,122200000.0
2025-05-07,BTMC,120200000.0,122200000.0
2025-05-07,DOJI,120200000.0,122200000.0
2025-05-07,PHUQUY,118700000.0,121700000.0
2025-05-08,PNJ,118500000.0,120500000.0
2025-05-08,SJC,118500000.0,120500000.0
2025-05-08,PHUQUY,117500000.0,120500000.0
2025-05-08,BTMC,118300000.0,120500000.0
2025-05-08,DOJI,118500000.0,120500000.0
2025-05-09,SJC,119500000.0,121500000.0
2025-05-09,PHUQUY,117700000.0,120700000.0
2025-05-09,DOJI,119500000.0,121500000.0
2025-05-09,BTMC,119500000.0,121500000.0
2025-05-10,PNJ,120000000.0,122000000.0
2025-05-10,SJC,120000000.0,122000000.0
2025-05-10,BTMC,120000000.0,122000000.0
2025-05-10,DOJI,120000000.0,122000000.0
2025-05-10,PHUQUY,119000000.0,122000000.0
2025-05-11,SJC,120000000.0,122000000.0
2025-05-11,PHUQUY,119000000.0,122000000.0
2025-05-11,DOJI,120000000.0,122000000.0
2025-05-11,BTMC,120000000.0,122000000.0
2025-05-12,PNJ,117200000.0,119200000.0
2025-05-12,SJC,117200000.0,119200000.0
2025-05-12,BTMC,117200000.0,119200000.0
2025-05-12,DOJI,117200000.0,119200000.0
2025-05-12,PHUQUY,116200000.0,119200000.0
2025-05-13,PNJ,118500000.0,120500000.0
2025-05-13,SJC,118500000.0,120500000.0
2025-05-13,BTMC,118500000.0,120500000.0
2025-05-13,DOJI,118500000.0,120500000.0
2025-05-13,PHUQUY,117500000.0,120500000.0
2025-05-14,SJC,118000000.0,120000000.0
2025-05-14,DOJI,118000000.0,120000000.0
2025-05-14,BTMC,118000000.0,120000000.0
2025-05-14,PHUQUY,117000000.0,120000000.0
2025-05-15,PNJ,115500000.0,118200000.0
2025-05-15,SJC,115500000.0,118200000.0
2025-05-15,BTMC,115500000.0,118200000.0
2025-05-15,DOJI,115500000.0,118200000.0
2025-05-15,PHUQUY,114500000.0,118200000.0
2025-05-16,PNJ,115700000.0,118700000.0
2025-05-16,SJC,115700000.0,118700000.0
2025-05-16,BTMC,115700000.0,118700000.0
2025-05-16,DOJI,115700000.0,118700000.0
2025-05-16,PHUQUY,115000000.0,118700000.0
2025-05-17,PNJ,115500000.0,118500000.0
2025-05-17,SJC,115500000.0,118500000.0
2025-05-17,BTMC,115500000.0,118500000.0
2025-05-17,DOJI,115500000.0,118500000.0
2025-05-17,PHUQUY,115000000.0,118500000.0
2025-05-18,SJC,115500000.0,118500000.0
2025-05-18,PHUQUY,115000000.0,118500000.0
2025-05-18,DOJI,115500000.0,118500000.0
2025-05-18,BTMC,115500000.0,118500000.0
2025-05-19,PNJ,116800000.0,119300000.0
2025-05-19,SJC,116800000.0,119300000.0
2025-05-19,DOJI,116800000.0,119300000.0
2025-05-19,PHUQUY,116300000.0,119300000.0
2025-05-19,BTMC,116800000.0,119300000.0
2025-05-20,PNJ,116800000.0,119300000.0
2025-05-20,SJC,116800000.0,119300000.0
2025-05-20,BTMC,116800000.0,119300000.0
2025-05-20,DOJI,116800000.0,119300000.0
2025-05-20,PHUQUY,116300000.0,119300000.0
2025-05-21,PNJ,118500000.0,121000000.0
2025-05-21,SJC,118500000.0,121000000.0
2025-05-21,DOJI,118500000.0,121000000.0
2025-05-21,PHUQUY,118000000.0,121000000.0
2025-05-21,BTMC,118500000.0,121000000.0
2025-05-22,PNJ,118500000.0,120500000.0
2025-05-22,SJC,118500000.0,120500000.0
2025-05-22,PHUQUY,117800000.0,120800000.0
2025-05-22,BTMC,118500000.0,120500000.0
2025-05-22,DOJI,118500000.0,120500000.0
2025-05-23,SJC,118500000.0,120500000.0
2025-05-23,PHUQUY,117500000.0,120500000.0
2025-05-23,DOJI,118500000.0,120500000.0
2025-05-23,BTMC,118500000.0,120500000.0
2025-05-24,PNJ,119000000.0,121000000.0
2025-05-24,SJC,119000000.0,121000000.0
2025-05-24,BTMC,119000000.0,121000000.0
2025-05-24,DOJI,119000000.0,121000000.0
2025-05-24,PHUQUY,118000000.0,121000000.0
2025-05-25,SJC,119000000.0,121000000.0
2025-05-25,PHUQUY,118000000.0,121000000.0
2025-05-25,DOJI,119000000.0,121000000.0
2025-05-25,BTMC,118500000.0,120800000.0
2025-05-26,PNJ,116500000.0,119000000.0
2025-05-26,SJC,116500000.0,119000000.0
2025-05-26,DOJI,116500000.0,119000000.0
2025-05-26,PHUQUY,116000000.0,119000000.0
2025-05-26,BTMC,116500000.0,119000000.0
2025-05-27,PNJ,115800000.0,118300000.0
2025-05-27,SJC,115500000.0,118000000.0
2025-05-27,DOJI,115800000.0,118300000.0
2025-05-27,PHUQUY,115300000.0,118300000.0
2025-05-27,BTMC,115500000.0,118000000.0
2025-05-28,PNJ,116200000.0,118700000.0
2025-05-28,SJC,116200000.0,118700000.0
2025-05-28,BTMC,116200000.0,118700000.0
2025-05-28,DOJI,116200000.0,118700000.0
2025-05-28,PHUQUY,115700000.0,118700000.0
2025-05-29,PNJ,115500000.0,118000000.0
2025-05-29,SJC,115500000.0,118000000.0
2025-05-29,BTMC,115500000.0,118000000.0
2025-05-29,DOJI,115500000.0,118000000.0
2025-05-29,PHUQUY,114500000.0,118000000.0
2025-05-30,PNJ,116000000.0,118500000.0
2025-05-30,SJC,116000000.0,118500000.0
2025-05-30,BTMC,116000000.0,118500000.0
2025-05-30,DOJI,116000000.0,118500000.0
2025-05-30,PHUQUY,115500000.0,118500000.0
2025-05-31,PNJ,115700000.0,118200000.0
2025-05-31,SJC,115700000.0,118200000.0
2025-05-31,BTMC,115700000.0,118200000.0
2025-05-31,DOJI,115700000.0,118200000.0
2025-05-31,PHUQUY,115000000.0,118200000.0
2025-06-01,SJC,115700000.0,118200000.0
2025-06-01,PHUQUY,115000000.0,118200000.0
2025-06-01,DOJI,115700000.0,118200000.0
2025-06-01,BTMC,115700000.0,118200000.0
2025-06-02,PNJ,115800000.0,117800000.0
2025-06-02,SJC,115800000.0,117800000.0
2025-06-02,DOJI,115800000.0,117800000.0
2025-06-02,PHUQUY,115300000.0,117800000.0
2025-06-02,BTMC,115800000.0,117800000.0
2025-06-03,SJC,114900000.0,117200000.0
2025-06-03,PNJ,114900000.0,117200000.0
2025-06-03,BTMC,114900000.0,117200000.0
2025-06-03,DOJI,114900000.0,117200000.0
2025-06-03,PHUQUY,114400000.0,117200000.0
2025-06-04,PNJ,114900000.0,117200000.0
2025-06-04,SJC,114900000.0,117200000.0
2025-06-04,BTMC,114900000.0,117200000.0
2025-06-04,DOJI,114900000.0,117200000.0
2025-06-04,PHUQUY,114400000.0,117200000.0
2025-06-05,PNJ,115400000.0,117700000.0
2025-06-05,SJC,115400000.0,117700000.0
2025-06-05,BTMC,115400000.0,117700000.0
2025-06-05,DOJI,115400000.0,117700000.0
2025-06-05,PHUQUY,114900000.0,117700000.0
2025-06-06,PNJ,116000000.0,118000000.0
2025-06-06,SJC,116000000.0,118000000.0
2025-06-06,BTMC,116000000.0,118000000.0
2025-06-06,DOJI,115400000.0,117700000.0
2025-06-06,PHUQUY,115000000.0,118000000.0
2025-06-07,PHUQUY,114500000.0,117200000.0
2025-06-07,SJC,114900000.0,117200000.0
2025-06-07,DOJI,114900000.0,117200000.0
2025-06-07,BTMC,114900000.0,117200000.0
2025-06-08,SJC,114900000.0,117200000.0
2025-06-08,PHUQUY,114500000.0,117200000.0
2025-06-08,DOJI,114900000.0,117200000.0
2025-06-08,BTMC,114900000.0,117200000.0
2025-06-09,PNJ,115700000.0,117700000.0
2025-06-09,SJC,115700000.0,117700000.0
2025-06-09,DOJI,115700000.0,117700000.0
2025-06-09,PHUQUY,115000000.0,117700000.0
2025-06-09,BTMC,115700000.0,117700000.0
2025-06-10,PNJ,116500000.0,118500000.0
2025-06-10,SJC,116500000.0,118500000.0
2025-06-10,BTMC,116500000.0,118500000.0
2025-06-10,DOJI,116000000.0,118000000.0
2025-06-10,PHUQUY,115800000.0,118500000.0
2025-06-11,PNJ,116800000.0,118800000.0
2025-06-11,SJC,116800000.0,118800000.0
2025-06-11,DOJI,116800000.0,118800000.0
2025-06-11,PHUQUY,116000000.0,118800000.0
2025-06-11,BTMC,116800000.0,118800000.0
2025-06-12,PNJ,117000000.0,119000000.0
2025-06-12,SJC,117000000.0,119000000.0
2025-06-12,BTMC,117000000.0,119000000.0
2025-06-12,DOJI,117000000.0,119000000.0
2025-06-12,PHUQUY,116300000.0,119000000.0
2025-06-13,PNJ,117500000.0,120000000.0
2025-06-13,SJC,117500000.0,120000000.0
2025-06-13,BTMC,117500000.0,120000000.0
2025-06-13,DOJI,117500000.0,120000000.0
2025-06-13,PHUQUY,117000000.0,120000000.0
2025-06-14,PNJ,117800000.0,120300000.0
2025-06-14,SJC,117800000.0,120300000.0
2025-06-14,BTMC,117800000.0,120300000.0
2025-06-14,DOJI,117800000.0,120300000.0
2025-06-14,PHUQUY,117000000.0,120000000.0
2025-06-15,SJC,117800000.0,120300000.0
2025-06-15,PHUQUY,117000000.0,120000000.0
2025-06-15,DOJI,117800000.0,120300000.0
2025-06-15,BTMC,117800000.0,120300000.0
2025-06-16,PNJ,117600000.0,119600000.0
2025-06-16,SJC,117600000.0,119600000.0
2025-06-16,DOJI,117600000.0,119600000.0
2025-06-16,PHUQUY,117000000.0,119600000.0
2025-06-16,BTMC,117600000.0,119600000.0
2025-06-17,PNJ,117600000.0,119600000.0
2025-06-17,SJC,117600000.0,119600000.0
2025-06-17,BTMC,117600000.0,119600000.0
2025-06-17,DOJI,117600000.0,119600000.0
2025-06-17,PHUQUY,117000000.0,119600000.0
2025-06-18,SJC,117600000.0,119600000.0
2025-06-18,PNJ,117600000.0,119600000.0
2025-06-18,BTMC,117600000.0,119600000.0
2025-06-18,DOJI,117600000.0,119600000.0
2025-06-18,PHUQUY,117000000.0,119600000.0
2025-06-19,PNJ,117400000.0,119400000.0
2025-06-19,SJC,117400000.0,119400000.0
2025-06-19,BTMC,117400000.0,119400000.0
2025-06-19,DOJI,117400000.0,119400000.0
2025-06-19,PHUQUY,116800000.0,119400000.0
2025-06-20,PNJ,117400000.0,119400000.0
2025-06-20,SJC,117400000.0,119400000.0
2025-06-20,BTMC,117400000.0,119400000.0
2025-06-20,DOJI,117400000.0,119400000.0
2025-06-20,PHUQUY,116700000.0,119400000.0
2025-06-21,PNJ,117700000.0,119700000.0
2025-06-21,SJC,117700000.0,119700000.0
2025-06-21,BTMC,117700000.0,119700000.0
2025-06-21,DOJI,117700000.0,119700000.0
2025-06-21,PHUQUY,117000000.0,119700000.0
2025-06-22,SJC,117700000.0,119700000.0
2025-06-22,PHUQUY,117000000.0,119700000.0
2025-06-22,DOJI,117700000.0,119700000.0
2025-06-22,BTMC,117700000.0,119700000.0
2025-06-23,PNJ,117700000.0,119700000.0
2025-06-23,SJC,117700000.0,119700000.0
2025-06-23,DOJI,117700000.0,119700000.0
2025-06-23,BTMC,117700000.0,119700000.0
2025-06-23,PHUQUY,117000000.0,119700000.0
2025-06-24,PNJ,117500000.0,119500000.0
2025-06-24,SJC,117500000.0,119500000.0
2025-06-24,BTMC,117500000.0,119500000.0
2025-06-24,DOJI,117500000.0,119500000.0
2025-06-24,PHUQUY,117000000.0,119500000.0
2025-06-25,SJC,117500000.0,119500000.0
2025-06-25,DOJI,117500000.0,119500000.0
2025-06-25,BTMC,117500000.0,119500000.0
2025-06-25,PHUQUY,116800000.0,119500000.0
2025-06-26,PNJ,118000000.0,120000000.0
2025-06-26,SJC,118000000.0,120000000.0
2025-06-26,BTMC,118000000.0,120000000.0
2025-06-26,DOJI,118000000.0,120000000.0
2025-06-26,PHUQUY,117200000.0,120000000.0
2025-06-27,PNJ,117700000.0,119700000.0
2025-06-27,SJC,117700000.0,119700000.0
2025-06-27,BTMC,117700000.0,119700000.0
2025-06-27,DOJI,117700000.0,119700000.0
2025-06-27,PHUQUY,117200000.0,119700000.0
2025-06-28,PNJ,117200000.0,119200000.0
2025-06-28,SJC,117200000.0,119200000.0
2025-06-28,BTMC,117200000.0,119200000.0
2025-06-28,DOJI,117200000.0,119200000.0
2025-06-28,PHUQUY,116500000.0,119200000.0
2025-06-29,SJC,117200000.0,119200000.0
2025-06-29,PHUQUY,116500000.0,119200000.0
2025-06-29,DOJI,117200000.0,119200000.0
2025-06-29,BTMC,117200000.0,119200000.0
2025-06-30,PNJ,117500000.0,119500000.0
2025-06-30,SJC,117500000.0,119500000.0
2025-06-30,DOJI,117500000.0,119500000.0
2025-06-30,PHUQUY,116800000.0,119500000.0
2025-06-30,BTMC,117500000.0,119500000.0
2025-07-01,PNJ,118700000.0,120700000.0
2025-07-01,SJC,118700000.0,120700000.0
2025-07-01,BTMC,118700000.0,120700000.0
2025-07-01,DOJI,118700000.0,120700000.0
2025-07-01,PHUQUY,118100000.0,120700000.0
2025-07-02,SJC,118700000.0,120700000.0
2025-07-02,PNJ,118700000.0,120700000.0
2025-07-02,BTMC,118700000.0,120700000.0
2025-07-02,DOJI,118700000.0,120700000.0
2025-07-02,PHUQUY,118100000.0,120700000.0
2025-07-03,PNJ,119300000.0,121300000.0
2025-07-03,SJC,119300000.0,121300000.0
2025-07-03,BTMC,119300000.0,121300000.0
2025-07-03,DOJI,119300000.0,121300000.0
2025-07-03,PHUQUY,118600000.0,121300000.0
2025-07-04,PNJ,118900000.0,120900000.0
2025-07-04,SJC,118900000.0,120900000.0
2025-07-04,BTMC,118900000.0,120900000.0
2025-07-04,DOJI,118900000.0,120900000.0
2025-07-04,PHUQUY,118200000.0,120900000.0
2025-07-05,PNJ,118900000.0,120900000.0
2025-07-05,SJC,118900000.0,120900000.0
2025-07-05,BTMC,118900000.0,120900000.0
2025-07-05,DOJI,118900000.0,120900000.0
2025-07-05,PHUQUY,118200000.0,120900000.0
2025-07-06,SJC,118900000.0,120900000.0
2025-07-06,PHUQUY,118200000.0,120900000.0
2025-07-06,DOJI,118900000.0,120900000.0
2025-07-06,BTMC,118900000.0,120900000.0
2025-07-07,PNJ,118500000.0,120500000.0
2025-07-07,SJC,118500000.0,120500000.0
2025-07-07,BTMC,118500000.0,120500000.0
2025-07-07,DOJI,118500000.0,120500000.0
2025-07-07,PHUQUY,117800000.0,120500000.0
2025-07-08,PNJ,119000000.0,121000000.0
2025-07-08,SJC,119000000.0,121000000.0
2025-07-08,BTMC,119000000.0,121000000.0
2025-07-08,DOJI,119000000.0,121000000.0
2025-07-08,PHUQUY,118300000.0,121000000.0
2025-07-09,SJC,118600000.0,120600000.0
2025-07-09,PHUQUY,117900000.0,120600000.0
2025-07-09,DOJI,118600000.0,120600000.0
2025-07-09,BTMC,118600000.0,120600000.0
2025-07-10,PNJ,118800000.0,120800000.0
2025-07-10,SJC,118800000.0,120800000.0
2025-07-10,DOJI,118800000.0,120800000.0
2025-07-10,PHUQUY,118100000.0,120800000.0
2025-07-10,BTMC,118800000.0,120800000.0
2025-07-11,PNJ,119000000.0,121000000.0
2025-07-11,SJC,119000000.0,121000000.0
2025-07-11,DOJI,119000000.0,121000000.0
2025-07-11,PHUQUY,118300000.0,121000000.0
2025-07-11,BTMC,119000000.0,121000000.0
2025-07-12,PNJ,119500000.0,121500000.0
2025-07-12,SJC,119500000.0,121500000.0
2025-07-12,PHUQUY,118800000.0,121500000.0
2025-07-12,BTMC,119500000.0,121500000.0
2025-07-12,DOJI,119500000.0,121500000.0
2025-07-13,SJC,119500000.0,121500000.0
2025-07-13,PHUQUY,118800000.0,121500000.0
2025-07-13,DOJI,119500000.0,121500000.0
2025-07-13,BTMC,119500000.0,121500000.0
2025-07-14,PNJ,119500000.0,121500000.0
2025-07-14,SJC,119500000.0,121500000.0
2025-07-14,PHUQUY,118800000.0,121500000.0
2025-07-14,BTMC,119500000.0,121500000.0
2025-07-14,DOJI,119500000.0,121500000.0
2025-07-15,SJC,119100000.0,121100000.0
2025-07-15,PHUQUY,118400000.0,121100000.0
2025-07-15,DOJI,119100000.0,121100000.0
2025-07-15,BTMC,119100000.0,121100000.0
2025-07-16,PNJ,118600000.0,120600000.0
2025-07-16,SJC,118600000.0,120600000.0
2025-07-16,DOJI,118600000.0,120600000.0
2025-07-16,PHUQUY,117900000.0,120600000.0
2025-07-16,BTMC,118600000.0,120600000.0
2025-07-17,PNJ,118600000.0,120600000.0
2025-07-17,SJC,118600000.0,120600000.0
2025-07-17,BTMC,118600000.0,120600000.0
2025-07-17,DOJI,118600000.0,120600000.0
2025-07-17,PHUQUY,117900000.0,120600000.0
2025-07-18,PHUQUY,118400000.0,121000000.0
2025-07-18,SJC,119500000.0,121000000.0
2025-07-18,DOJI,119500000.0,121000000.0
2025-07-18,BTMC,119500000.0,121000000.0
2025-07-19,PNJ,119500000.0,121000000.0
2025-07-19,SJC,119700000.0,121200000.0
2025-07-19,BTMC,119500000.0,121000000.0
2025-07-19,DOJI,119500000.0,121000000.0
2025-07-19,PHUQUY,118700000.0,121000000.0
2025-07-20,SJC,119700000.0,121200000.0
2025-07-20,PHUQUY,118700000.0,121000000.0
2025-07-20,DOJI,119500000.0,121000000.0
2025-07-20,BTMC,119500000.0,121000000.0
2025-07-21,PNJ,120000000.0,121500000.0
2025-07-21,SJC,120000000.0,121500000.0
2025-07-21,BTMC,120000000.0,121500000.0
2025-07-21,DOJI,120000000.0,121500000.0
2025-07-21,PHUQUY,119200000.0,121200000.0
2025-07-22,SJC,120000000.0,122000000.0
2025-07-22,PHUQUY,119500000.0,122000000.0
2025-07-22,DOJI,120000000.0,122000000.0
2025-07-22,BTMC,120000000.0,121500000.0
2025-07-23,PNJ,120700000.0,122700000.0
2025-07-23,SJC,120700000.0,122700000.0
2025-07-23,BTMC,120700000.0,122700000.0
2025-07-23,DOJI,120700000.0,122700000.0
2025-07-23,PHUQUY,120200000.0,122700000.0
2025-07-24,SJC,119700000.0,121700000.0
2025-07-24,PHUQUY,119200000.0,121700000.0
2025-07-24,DOJI,119700000.0,121700000.0
2025-07-24,BTMC,119700000.0,121700000.0
2025-07-25,PNJ,119700000.0,121700000.0
2025-07-25,SJC,119700000.0,121700000.0
2025-07-25,BTMC,119700000.0,121700000.0
2025-07-25,DOJI,119700000.0,121700000.0
2025-07-25,PHUQUY,119200000.0,121700000.0
2025-07-26,PHUQUY,118800000.0,121100000.0
2025-07-26,SJC,119600000.0,121100000.0
2025-07-26,DOJI,119600000.0,121100000.0
2025-07-26,BTMC,119600000.0,121100000.0
2025-07-27,SJC,119600000.0,121100000.0
2025-07-27,PHUQUY,118800000.0,121100000.0
2025-07-27,DOJI,119600000.0,121100000.0
2025-07-27,BTMC,119600000.0,121100000.0
2025-07-28,PNJ,119600000.0,121100000.0
2025-07-28,SJC,119600000.0,121100000.0
2025-07-28,DOJI,119600000.0,121100000.0
2025-07-28,PHUQUY,118800000.0,121100000.0
2025-07-28,BTMC,119600000.0,121100000.0
2025-07-29,PNJ,119700000.0,121200000.0
2025-07-29,SJC,119700000.0,121200000.0
2025-07-29,BTMC,119700000.0,121200000.0
2025-07-29,DOJI,119700000.0,121200000.0
2025-07-29,PHUQUY,119200000.0,121200000.0
2025-07-30,PNJ,120000000.0,121500000.0
2025-07-30,SJC,120000000.0,121500000.0
2025-07-30,BTMC,120000000.0,121500000.0
2025-07-30,DOJI,120000000.0,121500000.0
2025-07-30,PHUQUY,119500000.0,121500000.0
2025-07-31,PNJ,119900000.0,121400000.0
2025-07-31,SJC,119900000.0,121400000.0
2025-07-31,BTMC,119900000.0,121400000.0
2025-07-31,DOJI,119700000.0,121200000.0
2025-07-31,PHUQUY,119400000.0,121400000.0
2025-08-01,SJC,119900000.0,121400000.0
2025-08-01,PHUQUY,119400000.0,121400000.0
2025-08-01,DOJI,119900000.0,121400000.0
2025-08-01,BTMC,119900000.0,121400000.0
2025-08-02,PNJ,121500000.0,123500000.0
2025-08-02,SJC,121500000.0,123500000.0
2025-08-02,BTMC,121500000.0,123500000.0
2025-08-02,DOJI,121500000.0,123500000.0
2025-08-02,PHUQUY,120500000.0,123500000.0
2025-08-03,SJC,121500000.0,123500000.0
2025-08-03,PHUQUY,120500000.0,123500000.0
2025-08-03,DOJI,121500000.0,123500000.0
2025-08-03,BTMC,121500000.0,123500000.0
2025-08-04,SJC,121700000.0,123300000.0
2025-08-04,PNJ,121700000.0,123300000.0
2025-08-04,BTMC,121700000.0,123300000.0
2025-08-04,DOJI,121700000.0,123300000.0
2025-08-04,PHUQUY,120500000.0,123300000.0
2025-08-05,PNJ,122200000.0,123800000.0
2025-08-05,SJC,122200000.0,123800000.0
2025-08-05,BTMC,122200000.0,123800000.0
2025-08-05,DOJI,122200000.0,123800000.0
2025-08-05,PHUQUY,121200000.0,123800000.0
2025-08-06,PNJ,122400000.0,123800000.0
2025-08-06,SJC,122400000.0,123800000.0
2025-08-06,BTMC,122400000.0,123800000.0
2025-08-06,DOJI,122200000.0,123800000.0
2025-08-06,PHUQUY,121200000.0,123800000.0
2025-08-07,SJC,122400000.0,123800000.0
2025-08-07,BTMC,122400000.0,123800000.0
2025-08-07,PHUQUY,121200000.0,123800000.0
2025-08-07,DOJI,122700000.0,124100000.0
2025-08-08,SJC,123200000.0,124400000.0
2025-08-08,PNJ,123200000.0,124000000.0
2025-08-08,BTMC,122600000.0,124000000.0
2025-08-08,PHUQUY,122200000.0,124400000.0
2025-08-08,DOJI,123200000.0,124400000.0
2025-08-09,SJC,123200000.0,124400000.0
2025-08-09,PHUQUY,122200000.0,124400000.0
2025-08-09,DOJI,123200000.0,124400000.0
2025-08-09,BTMC,123200000.0,124400000.0
2025-08-10,PHUQUY,122200000.0,124400000.0
2025-08-10,SJC,123200000.0,124400000.0
2025-08-10,DOJI,123200000.0,124400000.0
2025-08-10,BTMC,123200000.0,124400000.0
2025-08-11,PNJ,122700000.0,123900000.0
2025-08-11,SJC,122700000.0,123900000.0
2025-08-11,BTMC,122700000.0,123900000.0
2025-08-11,DOJI,122700000.0,123900000.0
