date,series_key,value
2017-02-17,pct_gap,0.055846206161024835
2017-02-17,usd_vnd,22805.0
2017-02-17,fx_vcb,22805.0
2017-02-17,fx_tudo,22810.0
2017-02-17,fx_sbv,22846.0
2017-02-20,sjc_sell,35873000.0
2017-02-20,usd_vnd,22840.0
2017-02-20,fx_vcb,22840.0
2017-02-20,fx_tudo,22825.0
2017-02-20,fx_sbv,22848.0
2017-02-21,world_gold_usd,1237.5
2017-02-21,world_gold_vnd,34106994.0
2017-02-21,sjc_sell,35873000.0
2017-02-21,gap,1766006.0
2017-02-21,pct_gap,0.05177841236902906
2017-02-21,usd_vnd,22860.0
2017-02-21,fx_vcb,22860.0
2017-02-21,fx_tudo,22850.0
2017-02-21,fx_sbv,22848.0
2017-02-22,world_gold_usd,1232.0
2017-02-22,world_gold_vnd,33955407.0
2017-02-22,sjc_sell,36348000.0
2017-02-22,gap,2392593.0
2017-02-22,pct_gap,0.07046279845798932
2017-02-22,usd_vnd,22860.0
2017-02-22,fx_vcb,22860.0
2017-02-22,fx_tudo,22860.0
2017-02-22,fx_sbv,22852.0
2017-02-23,world_gold_usd,1250.2
2017-02-23,world_gold_vnd,34457021.0
2017-02-23,sjc_sell,35878000.0
2017-02-23,gap,1420979.0
2017-02-23,pct_gap,0.041239171546489754
2017-02-23,usd_vnd,22860.0
2017-02-23,fx_vcb,22860.0
2017-02-23,fx_tudo,22860.0
2017-02-23,fx_sbv,22848.0
2017-02-24,world_gold_usd,1256.9
2017-02-24,world_gold_vnd,34596219.0
2017-02-24,sjc_sell,35943000.0
2017-02-24,gap,1346781.0
2017-02-24,pct_gap,0.03892856037244995
2017-02-24,usd_vnd,22830.0
2017-02-24,fx_vcb,22830.0
2017-02-24,fx_tudo,22840.0
2017-02-24,fx_sbv,22845.0
2017-02-27,world_gold_usd,1257.4
2017-02-27,world_gold_vnd,34587242.0
2017-02-27,sjc_sell,35993000.0
2017-02-27,gap,1405758.0
2017-02-27,pct_gap,0.040643830462110855
2017-02-27,usd_vnd,22815.0
2017-02-27,fx_vcb,22815.0
2017-02-27,fx_tudo,22800.0
2017-02-27,fx_sbv,22845.0
2017-02-28,world_gold_usd,1252.6
2017-02-28,world_gold_vnd,34447658.0
2017-02-28,sjc_sell,35903000.0
2017-02-28,gap,1455342.0
2017-02-28,pct_gap,0.042247922921204106
2017-02-28,usd_vnd,22810.0
2017-02-28,fx_vcb,22810.0
2017-02-28,fx_tudo,22790.0
2017-02-28,fx_sbv,22849.0
2017-03-01,world_gold_usd,1248.9
2017-03-01,world_gold_vnd,34391077.0
2017-03-01,sjc_sell,35818000.0
2017-03-01,gap,1426923.0
2017-03-01,pct_gap,0.041491082119934776
2017-03-01,usd_vnd,22840.0
2017-03-01,fx_vcb,22840.0
2017-03-01,fx_tudo,22820.0
2017-03-01,fx_sbv,22849.0
2017-03-02,world_gold_usd,1231.9
2017-03-02,world_gold_vnd,33937798.0
2017-03-02,sjc_sell,35903000.0
2017-03-02,gap,1965202.0
2017-03-02,pct_gap,0.05790599614035065
2017-03-02,usd_vnd,22850.0
2017-03-02,fx_vcb,22850.0
2017-03-02,fx_tudo,22840.0
2017-03-02,fx_sbv,22858.0
2017-03-03,world_gold_usd,1225.5
2017-03-03,world_gold_vnd,33783647.0
2017-03-03,sjc_sell,35778000.0
2017-03-03,gap,1994353.0
2017-03-03,pct_gap,0.059033087813165935
2017-03-03,usd_vnd,22865.0
2017-03-03,fx_vcb,22865.0
2017-03-03,fx_tudo,22870.0
2017-03-03,fx_sbv,22863.0
2017-03-06,world_gold_usd,1224.5
