date,series_key,value
2007-09-01,exports_yoy,14.1441
2007-09-01,imports_yoy,26.1146
2007-09-01,reserves,22813.1034
2007-09-01,trade_balance,-1149.0
2007-10-01,cpi_yoy,9.3411
2007-10-01,exports_yoy,29.229
2007-10-01,imports_yoy,46.593
2007-10-01,reserves,23294.5435
2007-10-01,trade_balance,-1293.0
2007-11-01,cpi_yoy,10.0149
2007-11-01,exports_yoy,32.9933
2007-11-01,imports_yoy,63.258
2007-11-01,reserves,23690.4576
2007-11-01,trade_balance,-1791.0
2007-12-01,cpi_yoy,12.6307
2007-12-01,exports_yoy,34.4738
2007-12-01,imports_yoy,70.3362
2007-12-01,reserves,23747.7343
2007-12-01,trade_balance,-2518.0
2008-01-01,cpi_yoy,14.1131
2008-01-01,exports_yoy,30.6309
2008-01-01,imports_yoy,69.8743
2008-01-01,reserves,24636.315
2008-01-01,trade_balance,-2421.0
2008-02-01,cpi_yoy,15.6656
2008-02-01,exports_yoy,18.2381
2008-02-01,imports_yoy,72.8956
2008-02-01,reserves,26147.4205
2008-02-01,trade_balance,-2726.0
2008-03-01,cpi_yoy,19.3866
2008-03-01,exports_yoy,27.9184
2008-03-01,imports_yoy,78.1392
2008-03-01,reserves,26743.9821
2008-03-01,trade_balance,-3261.0
2008-04-01,cpi_yoy,21.4182
2008-04-01,exports_yoy,42.4045
2008-04-01,imports_yoy,82.33
2008-04-01,reserves,25588.3874
2008-04-01,trade_balance,-3161.0
2008-05-01,cpi_yoy,25.2016
2008-05-01,exports_yoy,43.6765
2008-05-01,imports_yoy,43.5869
2008-05-01,reserves,23899.6062
2008-05-01,trade_balance,-2008.0
2008-06-01,cpi_yoy,26.8031
2008-06-01,exports_yoy,49.8188
2008-06-01,imports_yoy,37.7703
2008-06-01,reserves,22559.7708
2008-06-01,trade_balance,-806.0
2008-07-01,cpi_yoy,27.0417
2008-07-01,exports_yoy,55.7335
2008-07-01,imports_yoy,39.1012
2008-07-01,reserves,22054.2874
2008-07-01,trade_balance,-846.0
2008-08-01,cpi_yoy,28.3178
2008-08-01,exports_yoy,39.9723
2008-08-01,imports_yoy,19.1679
2008-08-01,reserves,22651.1404
2008-08-01,trade_balance,-344.0
2008-09-01,cpi_yoy,27.8965
2008-09-01,exports_yoy,38.9634
2008-09-01,imports_yoy,13.1313
2008-09-01,reserves,24135.8045
2008-09-01,trade_balance,-318.0
2008-10-01,cpi_yoy,26.7158
2008-10-01,exports_yoy,15.0635
2008-10-01,imports_yoy,1.4734
2008-10-01,reserves,24070.1153
2008-10-01,trade_balance,-713.0
2008-11-01,cpi_yoy,24.2248
2008-11-01,exports_yoy,-6.7938
2008-11-01,imports_yoy,-26.2827
2008-11-01,reserves,23507.674
2008-11-01,trade_balance,-431.0
2008-12-01,cpi_yoy,19.8913
2008-12-01,exports_yoy,-0.1924
2008-12-01,imports_yoy,-21.2926
2008-12-01,reserves,24175.9126
2008-12-01,trade_balance,-995.0
2009-01-01,cpi_yoy,17.4789
2009-01-01,exports_yoy,-23.648
2009-01-01,iip_yoy,-9.5532
2009-01-01,imports_yoy,-54.0231
2009-01-01,reserves,23123.1483
2009-01-01,trade_balance,409.0
2009-02-01,cpi_yoy,14.7677
2009-02-01,exports_yoy,47.8754
2009-02-01,iip_yoy,12.8053
2009-02-01,imports_yoy,-31.5482
2009-02-01,reserves,22963.1644
2009-02-01,trade_balance,863.0
2009-03-01,cpi_yoy,11.2463
2009-03-01,exports_yoy,7.5914
2009-03-01,iip_yoy,6.0419
2009-03-01,imports_yoy,-37.8987
2009-03-01,reserves,23308.2378
2009-03-01,trade_balance,228.0
2009-04-01,cpi_yoy,9.2326
2009-04-01,exports_yoy,-18.8059
2009-04-01,iip_yoy,4.0682
2009-04-01,imports_yoy,-33.9667
2009-04-01,reserves,21223.7622
