date,series_key,value
2019-12-20,vn_10y,3.5
2019-12-20,us_10y,1.917
2019-12-20,bond_gap,1.583
2019-12-23,vn_10y,3.5
2019-12-23,us_10y,1.935
2019-12-23,bond_gap,1.565
2019-12-24,vn_10y,3.48
2019-12-24,us_10y,1.91
2019-12-24,bond_gap,1.57
2019-12-26,vn_10y,3.41
2019-12-26,us_10y,1.905
2019-12-26,bond_gap,1.505
2019-12-27,vn_10y,3.4
2019-12-27,us_10y,1.874
2019-12-27,bond_gap,1.526
2019-12-30,vn_10y,3.41
2019-12-30,us_10y,1.895
2019-12-30,bond_gap,1.515
2019-12-31,vn_10y,3.39
2019-12-31,us_10y,1.919
2019-12-31,bond_gap,1.471
2020-01-02,vn_10y,3.43
2020-01-02,us_10y,1.882
2020-01-02,bond_gap,1.548
2020-01-03,vn_10y,3.39
2020-01-03,us_10y,1.788
2020-01-03,bond_gap,1.602
2020-01-06,vn_10y,3.22
2020-01-06,us_10y,1.811
2020-01-06,bond_gap,1.409
2020-01-07,vn_10y,3.19
2020-01-07,us_10y,1.827
2020-01-07,bond_gap,1.363
2020-01-08,vn_10y,3.12
2020-01-08,us_10y,1.874
2020-01-08,bond_gap,1.246
2020-01-09,vn_10y,3.08
2020-01-09,us_10y,1.858
2020-01-09,bond_gap,1.222
2020-01-10,vn_10y,3.09
2020-01-10,us_10y,1.825
2020-01-10,bond_gap,1.265
2020-01-13,vn_10y,3.09
2020-01-13,us_10y,1.848
2020-01-13,bond_gap,1.242
2020-01-14,vn_10y,3.05
2020-01-14,us_10y,1.818
2020-01-14,bond_gap,1.232
2020-01-15,vn_10y,2.93
2020-01-15,us_10y,1.788
2020-01-15,bond_gap,1.142
2020-01-16,vn_10y,2.86
2020-01-16,us_10y,1.809
2020-01-16,bond_gap,1.051
2020-01-17,vn_10y,2.83
2020-01-17,us_10y,1.836
2020-01-17,bond_gap,0.994
2020-01-21,vn_10y,3.07
2020-01-21,us_10y,1.769
2020-01-21,bond_gap,1.301
2020-01-22,vn_10y,3.06
2020-01-22,us_10y,1.769
2020-01-22,bond_gap,1.291
2020-01-23,vn_10y,3.06
2020-01-23,us_10y,1.74
2020-01-23,bond_gap,1.32
2020-01-24,vn_10y,3.06
2020-01-24,us_10y,1.681
2020-01-24,bond_gap,1.379
2020-01-27,vn_10y,3.06
2020-01-27,us_10y,1.605
2020-01-27,bond_gap,1.455
2020-01-28,vn_10y,3.06
2020-01-28,us_10y,1.641
2020-01-28,bond_gap,1.419
2020-01-29,vn_10y,3.06
2020-01-29,us_10y,1.594
2020-01-29,bond_gap,1.466
2020-01-30,vn_10y,3.11
2020-01-30,us_10y,1.558
2020-01-30,bond_gap,1.552
2020-01-31,vn_10y,3.14
2020-01-31,us_10y,1.52
2020-01-31,bond_gap,1.62
2020-02-03,vn_10y,3.28
2020-02-03,us_10y,1.52
2020-02-03,bond_gap,1.76
2020-02-04,vn_10y,3.12
2020-02-04,us_10y,1.603
2020-02-04,bond_gap,1.517
2020-02-05,vn_10y,3.05
2020-02-05,us_10y,1.649
2020-02-05,bond_gap,1.401
2020-02-06,vn_10y,3.03
2020-02-06,us_10y,1.644
2020-02-06,bond_gap,1.386
2020-02-07,vn_10y,3.05
2020-02-07,us_10y,1.578
2020-02-07,bond_gap,1.472
2020-02-10,vn_10y,3.06
2020-02-10,us_10y,1.547
2020-02-10,bond_gap,1.513
